"flight","airline","source_city","destination_city","days_left","price"
"UK-970","Vistara","Mumbai","Delhi",31,22.94
"UK-994","Vistara","Mumbai","Delhi",31,22.94
"UK-944","Vistara","Mumbai","Delhi",31,22.94
"UK-950","Vistara","Mumbai","Delhi",31,22.94
"UK-902","Vistara","Mumbai","Delhi",31,22.94
"SG-8710","SpiceJet","Mumbai","Delhi",31,22.94
"6E-6721","Indigo","Mumbai","Delhi",31,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",31,22.94
"6E-6004","Indigo","Mumbai","Delhi",31,22.94
"6E-2518","Indigo","Mumbai","Delhi",31,22.94
"I5-330","AirAsia","Mumbai","Delhi",31,22.94
"6E-5006","Indigo","Mumbai","Delhi",31,22.94
"I5-767","AirAsia","Mumbai","Delhi",31,22.94
"6E-2172","Indigo","Mumbai","Delhi",31,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",31,22.94
"6E-2047","Indigo","Mumbai","Delhi",31,22.94
"SG-8152","SpiceJet","Mumbai","Delhi",31,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",31,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",31,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",31,22.94
"6E-574","Indigo","Mumbai","Delhi",31,26.85
"G8-329","GO_FIRST","Mumbai","Delhi",31,24.16
"AI-864","Air_India","Mumbai","Delhi",31,24.17
"AI-806","Air_India","Mumbai","Delhi",31,24.17
"AI-809","Air_India","Mumbai","Delhi",31,24.17
"AI-687","Air_India","Mumbai","Delhi",31,24.17
"AI-888","Air_India","Mumbai","Delhi",31,24.17
"AI-867","Air_India","Mumbai","Delhi",31,24.17
"AI-660","Air_India","Mumbai","Delhi",31,24.17
"SG-8158","SpiceJet","Mumbai","Delhi",31,25.64
"UK-930","Vistara","Mumbai","Delhi",31,29.66
"UK-910","Vistara","Mumbai","Delhi",31,29.66
"6E-6201","Indigo","Mumbai","Delhi",31,26.85
"6E-154","Indigo","Mumbai","Delhi",31,26.85
"6E-416","Indigo","Mumbai","Delhi",31,26.85
"6E-248","Indigo","Mumbai","Delhi",31,26.85
"6E-5017","Indigo","Mumbai","Delhi",31,26.85
"6E-2077","Indigo","Mumbai","Delhi",31,26.85
"6E-945","Indigo","Mumbai","Delhi",31,26.85
"6E-168","Indigo","Mumbai","Delhi",31,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",31,26.95
"6E-5013","Indigo","Mumbai","Delhi",31,37.16
"UK-954","Vistara","Mumbai","Delhi",32,22.94
"UK-928","Vistara","Mumbai","Delhi",32,22.94
"UK-958","Vistara","Mumbai","Delhi",32,22.94
"UK-988","Vistara","Mumbai","Delhi",32,22.94
"UK-960","Vistara","Mumbai","Delhi",32,22.94
"UK-996","Vistara","Mumbai","Delhi",32,22.94
"UK-940","Vistara","Mumbai","Delhi",32,22.94
"UK-986","Vistara","Mumbai","Delhi",32,22.94
"UK-970","Vistara","Mumbai","Delhi",32,22.94
"UK-994","Vistara","Mumbai","Delhi",32,22.94
"UK-944","Vistara","Mumbai","Delhi",32,22.94
"UK-950","Vistara","Mumbai","Delhi",32,22.94
"UK-902","Vistara","Mumbai","Delhi",32,22.94
"SG-8710","SpiceJet","Mumbai","Delhi",32,22.94
"6E-5013","Indigo","Mumbai","Delhi",32,22.94
"6E-6721","Indigo","Mumbai","Delhi",32,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",32,22.94
"6E-6004","Indigo","Mumbai","Delhi",32,22.94
"6E-2518","Indigo","Mumbai","Delhi",32,22.94
"I5-330","AirAsia","Mumbai","Delhi",32,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",32,22.94
"6E-5006","Indigo","Mumbai","Delhi",32,22.94
"I5-767","AirAsia","Mumbai","Delhi",32,22.94
"6E-2172","Indigo","Mumbai","Delhi",32,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",32,22.94
"6E-2047","Indigo","Mumbai","Delhi",32,22.94
"SG-8152","SpiceJet","Mumbai","Delhi",32,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",32,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",32,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",32,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",32,22.94
"SG-8158","SpiceJet","Mumbai","Delhi",32,22.94
"6E-574","Indigo","Mumbai","Delhi",32,26.85
"AI-864","Air_India","Mumbai","Delhi",32,24.17
"AI-806","Air_India","Mumbai","Delhi",32,24.17
"AI-809","Air_India","Mumbai","Delhi",32,24.17
"AI-687","Air_India","Mumbai","Delhi",32,24.17
"AI-888","Air_India","Mumbai","Delhi",32,24.17
"AI-867","Air_India","Mumbai","Delhi",32,24.17
"AI-660","Air_India","Mumbai","Delhi",32,24.17
"UK-910","Vistara","Mumbai","Delhi",32,29.66
"6E-6201","Indigo","Mumbai","Delhi",32,26.85
"6E-154","Indigo","Mumbai","Delhi",32,26.85
"6E-416","Indigo","Mumbai","Delhi",32,26.85
"6E-248","Indigo","Mumbai","Delhi",32,26.85
"6E-5017","Indigo","Mumbai","Delhi",32,26.85
"6E-2077","Indigo","Mumbai","Delhi",32,26.85
"6E-945","Indigo","Mumbai","Delhi",32,26.85
"6E-168","Indigo","Mumbai","Delhi",32,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",32,26.95
"UK-930","Vistara","Mumbai","Delhi",32,34.81
"UK-954","Vistara","Mumbai","Delhi",33,22.94
"UK-928","Vistara","Mumbai","Delhi",33,22.94
"UK-958","Vistara","Mumbai","Delhi",33,22.94
"UK-988","Vistara","Mumbai","Delhi",33,22.94
"UK-960","Vistara","Mumbai","Delhi",33,22.94
"UK-996","Vistara","Mumbai","Delhi",33,22.94
"UK-940","Vistara","Mumbai","Delhi",33,22.94
"UK-986","Vistara","Mumbai","Delhi",33,22.94
"UK-970","Vistara","Mumbai","Delhi",33,22.94
"UK-994","Vistara","Mumbai","Delhi",33,22.94
"UK-944","Vistara","Mumbai","Delhi",33,22.94
"UK-950","Vistara","Mumbai","Delhi",33,22.94
"UK-902","Vistara","Mumbai","Delhi",33,22.94
"SG-8710","SpiceJet","Mumbai","Delhi",33,22.94
"6E-5013","Indigo","Mumbai","Delhi",33,22.94
"6E-6721","Indigo","Mumbai","Delhi",33,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",33,22.94
"6E-6004","Indigo","Mumbai","Delhi",33,22.94
"6E-2518","Indigo","Mumbai","Delhi",33,22.94
"I5-330","AirAsia","Mumbai","Delhi",33,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",33,22.94
"6E-5006","Indigo","Mumbai","Delhi",33,22.94
"I5-767","AirAsia","Mumbai","Delhi",33,22.94
"6E-2172","Indigo","Mumbai","Delhi",33,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",33,22.94
"6E-2047","Indigo","Mumbai","Delhi",33,22.94
"SG-8152","SpiceJet","Mumbai","Delhi",33,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",33,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",33,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",33,22.94
"6E-574","Indigo","Mumbai","Delhi",33,26.85
"AI-864","Air_India","Mumbai","Delhi",33,24.17
"AI-806","Air_India","Mumbai","Delhi",33,24.17
"AI-809","Air_India","Mumbai","Delhi",33,24.17
"AI-687","Air_India","Mumbai","Delhi",33,24.17
"AI-888","Air_India","Mumbai","Delhi",33,24.17
"AI-867","Air_India","Mumbai","Delhi",33,24.17
"AI-660","Air_India","Mumbai","Delhi",33,24.17
"SG-8158","SpiceJet","Mumbai","Delhi",33,25.64
"UK-930","Vistara","Mumbai","Delhi",33,29.66
"UK-910","Vistara","Mumbai","Delhi",33,29.66
"6E-6201","Indigo","Mumbai","Delhi",33,26.85
"6E-154","Indigo","Mumbai","Delhi",33,26.85
"6E-416","Indigo","Mumbai","Delhi",33,26.85
"6E-248","Indigo","Mumbai","Delhi",33,26.85
"6E-5017","Indigo","Mumbai","Delhi",33,26.85
"6E-2077","Indigo","Mumbai","Delhi",33,26.85
"6E-945","Indigo","Mumbai","Delhi",33,26.85
"6E-168","Indigo","Mumbai","Delhi",33,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",33,39.81
"UK-954","Vistara","Mumbai","Delhi",34,22.94
"UK-928","Vistara","Mumbai","Delhi",34,22.94
"UK-958","Vistara","Mumbai","Delhi",34,22.94
"UK-988","Vistara","Mumbai","Delhi",34,22.94
"UK-960","Vistara","Mumbai","Delhi",34,22.94
"UK-940","Vistara","Mumbai","Delhi",34,22.94
"UK-986","Vistara","Mumbai","Delhi",34,22.94
"UK-970","Vistara","Mumbai","Delhi",34,22.94
"UK-994","Vistara","Mumbai","Delhi",34,22.94
"UK-944","Vistara","Mumbai","Delhi",34,22.94
"UK-950","Vistara","Mumbai","Delhi",34,22.94
"UK-902","Vistara","Mumbai","Delhi",34,22.94
"UK-996","Vistara","Mumbai","Delhi",34,25.49
"6E-5013","Indigo","Mumbai","Delhi",34,22.94
"6E-6721","Indigo","Mumbai","Delhi",34,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",34,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",34,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",34,22.94
"I5-330","AirAsia","Mumbai","Delhi",34,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",34,22.94
"6E-5006","Indigo","Mumbai","Delhi",34,22.94
"I5-767","AirAsia","Mumbai","Delhi",34,22.94
"6E-2172","Indigo","Mumbai","Delhi",34,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",34,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",34,22.94
"6E-2047","Indigo","Mumbai","Delhi",34,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",34,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",34,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",34,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",34,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",34,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",34,24.16
"AI-806","Air_India","Mumbai","Delhi",34,24.17
"AI-809","Air_India","Mumbai","Delhi",34,24.17
"AI-687","Air_India","Mumbai","Delhi",34,24.17
"AI-888","Air_India","Mumbai","Delhi",34,24.17
"AI-867","Air_India","Mumbai","Delhi",34,24.17
"AI-660","Air_India","Mumbai","Delhi",34,24.17
"SG-8710","SpiceJet","Mumbai","Delhi",34,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",34,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",34,25.64
"UK-930","Vistara","Mumbai","Delhi",34,29.66
"UK-910","Vistara","Mumbai","Delhi",34,29.66
"6E-6201","Indigo","Mumbai","Delhi",34,26.85
"6E-154","Indigo","Mumbai","Delhi",34,26.85
"6E-416","Indigo","Mumbai","Delhi",34,26.85
"6E-6004","Indigo","Mumbai","Delhi",34,26.85
"6E-248","Indigo","Mumbai","Delhi",34,26.85
"6E-168","Indigo","Mumbai","Delhi",34,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",34,26.95
"6E-574","Indigo","Mumbai","Delhi",34,30.48
"6E-5017","Indigo","Mumbai","Delhi",34,30.48
"6E-2077","Indigo","Mumbai","Delhi",34,30.48
"6E-945","Indigo","Mumbai","Delhi",34,30.48
"6E-2518","Indigo","Mumbai","Delhi",34,33.58
"UK-954","Vistara","Mumbai","Delhi",35,22.94
"UK-928","Vistara","Mumbai","Delhi",35,22.94
"UK-958","Vistara","Mumbai","Delhi",35,22.94
"UK-988","Vistara","Mumbai","Delhi",35,22.94
"UK-960","Vistara","Mumbai","Delhi",35,22.94
"UK-940","Vistara","Mumbai","Delhi",35,22.94
"UK-986","Vistara","Mumbai","Delhi",35,22.94
"UK-970","Vistara","Mumbai","Delhi",35,22.94
"UK-994","Vistara","Mumbai","Delhi",35,22.94
"UK-944","Vistara","Mumbai","Delhi",35,22.94
"UK-950","Vistara","Mumbai","Delhi",35,22.94
"UK-902","Vistara","Mumbai","Delhi",35,22.94
"6E-5013","Indigo","Mumbai","Delhi",35,22.94
"6E-6721","Indigo","Mumbai","Delhi",35,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",35,22.94
"I5-330","AirAsia","Mumbai","Delhi",35,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",35,22.94
"6E-5006","Indigo","Mumbai","Delhi",35,22.94
"6E-2172","Indigo","Mumbai","Delhi",35,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",35,22.94
"6E-2047","Indigo","Mumbai","Delhi",35,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",35,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",35,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",35,22.94
"AI-864","Air_India","Mumbai","Delhi",35,24.17
"AI-806","Air_India","Mumbai","Delhi",35,24.17
"AI-809","Air_India","Mumbai","Delhi",35,24.17
"AI-687","Air_India","Mumbai","Delhi",35,24.17
"AI-867","Air_India","Mumbai","Delhi",35,24.17
"AI-660","Air_India","Mumbai","Delhi",35,24.17
"UK-996","Vistara","Mumbai","Delhi",35,28.58
"SG-8710","SpiceJet","Mumbai","Delhi",35,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",35,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",35,25.64
"UK-930","Vistara","Mumbai","Delhi",35,29.66
"UK-910","Vistara","Mumbai","Delhi",35,29.66
"6E-154","Indigo","Mumbai","Delhi",35,26.85
"6E-6004","Indigo","Mumbai","Delhi",35,26.85
"6E-248","Indigo","Mumbai","Delhi",35,26.85
"6E-5017","Indigo","Mumbai","Delhi",35,26.85
"6E-168","Indigo","Mumbai","Delhi",35,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",35,26.95
"AI-888","Air_India","Mumbai","Delhi",35,27.26
"I5-767","AirAsia","Mumbai","Delhi",35,29.3
"6E-6201","Indigo","Mumbai","Delhi",35,30.48
"6E-416","Indigo","Mumbai","Delhi",35,30.48
"6E-2077","Indigo","Mumbai","Delhi",35,30.48
"6E-945","Indigo","Mumbai","Delhi",35,30.48
"6E-574","Indigo","Mumbai","Delhi",35,33.58
"6E-2518","Indigo","Mumbai","Delhi",35,33.58
"UK-928","Vistara","Mumbai","Delhi",36,22.94
"UK-958","Vistara","Mumbai","Delhi",36,22.94
"UK-988","Vistara","Mumbai","Delhi",36,22.94
"UK-960","Vistara","Mumbai","Delhi",36,22.94
"UK-996","Vistara","Mumbai","Delhi",36,22.94
"UK-940","Vistara","Mumbai","Delhi",36,22.94
"UK-986","Vistara","Mumbai","Delhi",36,22.94
"UK-970","Vistara","Mumbai","Delhi",36,22.94
"UK-994","Vistara","Mumbai","Delhi",36,22.94
"UK-944","Vistara","Mumbai","Delhi",36,22.94
"UK-950","Vistara","Mumbai","Delhi",36,22.94
"UK-902","Vistara","Mumbai","Delhi",36,22.94
"UK-954","Vistara","Mumbai","Delhi",36,25.49
"6E-5013","Indigo","Mumbai","Delhi",36,22.94
"6E-6721","Indigo","Mumbai","Delhi",36,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",36,22.94
"6E-6004","Indigo","Mumbai","Delhi",36,22.94
"6E-2518","Indigo","Mumbai","Delhi",36,22.94
"I5-330","AirAsia","Mumbai","Delhi",36,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",36,22.94
"6E-5006","Indigo","Mumbai","Delhi",36,22.94
"6E-2172","Indigo","Mumbai","Delhi",36,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",36,22.94
"6E-2047","Indigo","Mumbai","Delhi",36,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",36,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",36,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",36,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",36,22.94
"6E-574","Indigo","Mumbai","Delhi",36,26.85
"AI-864","Air_India","Mumbai","Delhi",36,24.17
"AI-806","Air_India","Mumbai","Delhi",36,24.17
"AI-809","Air_India","Mumbai","Delhi",36,24.17
"AI-687","Air_India","Mumbai","Delhi",36,24.17
"AI-888","Air_India","Mumbai","Delhi",36,24.17
"AI-867","Air_India","Mumbai","Delhi",36,24.17
"AI-660","Air_India","Mumbai","Delhi",36,24.17
"SG-8710","SpiceJet","Mumbai","Delhi",36,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",36,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",36,25.64
"UK-930","Vistara","Mumbai","Delhi",36,29.66
"UK-910","Vistara","Mumbai","Delhi",36,29.66
"6E-154","Indigo","Mumbai","Delhi",36,26.85
"6E-416","Indigo","Mumbai","Delhi",36,26.85
"6E-248","Indigo","Mumbai","Delhi",36,26.85
"6E-5017","Indigo","Mumbai","Delhi",36,26.85
"6E-2077","Indigo","Mumbai","Delhi",36,26.85
"6E-945","Indigo","Mumbai","Delhi",36,26.85
"6E-168","Indigo","Mumbai","Delhi",36,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",36,26.95
"6E-6201","Indigo","Mumbai","Delhi",36,30.48
"I5-767","AirAsia","Mumbai","Delhi",36,39.68
"UK-954","Vistara","Mumbai","Delhi",37,22.94
"UK-928","Vistara","Mumbai","Delhi",37,22.94
"UK-958","Vistara","Mumbai","Delhi",37,22.94
"UK-988","Vistara","Mumbai","Delhi",37,22.94
"UK-960","Vistara","Mumbai","Delhi",37,22.94
"UK-996","Vistara","Mumbai","Delhi",37,22.94
"UK-940","Vistara","Mumbai","Delhi",37,22.94
"UK-986","Vistara","Mumbai","Delhi",37,22.94
"UK-970","Vistara","Mumbai","Delhi",37,22.94
"UK-994","Vistara","Mumbai","Delhi",37,22.94
"UK-944","Vistara","Mumbai","Delhi",37,22.94
"UK-950","Vistara","Mumbai","Delhi",37,22.94
"UK-902","Vistara","Mumbai","Delhi",37,22.94
"SG-8710","SpiceJet","Mumbai","Delhi",37,22.94
"6E-5013","Indigo","Mumbai","Delhi",37,22.94
"6E-6721","Indigo","Mumbai","Delhi",37,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",37,22.94
"6E-6004","Indigo","Mumbai","Delhi",37,22.94
"6E-2518","Indigo","Mumbai","Delhi",37,22.94
"I5-330","AirAsia","Mumbai","Delhi",37,22.94
"6E-5006","Indigo","Mumbai","Delhi",37,22.94
"6E-2172","Indigo","Mumbai","Delhi",37,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",37,22.94
"SG-8152","SpiceJet","Mumbai","Delhi",37,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",37,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",37,22.94
"6E-574","Indigo","Mumbai","Delhi",37,26.85
"G8-329","GO_FIRST","Mumbai","Delhi",37,24.16
"AI-864","Air_India","Mumbai","Delhi",37,24.17
"AI-806","Air_India","Mumbai","Delhi",37,24.17
"AI-809","Air_India","Mumbai","Delhi",37,24.17
"AI-687","Air_India","Mumbai","Delhi",37,24.17
"AI-888","Air_India","Mumbai","Delhi",37,24.17
"AI-867","Air_India","Mumbai","Delhi",37,24.17
"AI-660","Air_India","Mumbai","Delhi",37,24.17
"SG-8702","SpiceJet","Mumbai","Delhi",37,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",37,25.64
"UK-930","Vistara","Mumbai","Delhi",37,29.66
"UK-910","Vistara","Mumbai","Delhi",37,29.66
"6E-6201","Indigo","Mumbai","Delhi",37,26.85
"6E-154","Indigo","Mumbai","Delhi",37,26.85
"6E-416","Indigo","Mumbai","Delhi",37,26.85
"6E-248","Indigo","Mumbai","Delhi",37,26.85
"6E-5017","Indigo","Mumbai","Delhi",37,26.85
"6E-2077","Indigo","Mumbai","Delhi",37,26.85
"6E-945","Indigo","Mumbai","Delhi",37,26.85
"6E-2047","Indigo","Mumbai","Delhi",37,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",37,26.95
"6E-168","Indigo","Mumbai","Delhi",37,30.48
"I5-767","AirAsia","Mumbai","Delhi",37,43.62
"UK-928","Vistara","Mumbai","Delhi",38,22.94
"UK-958","Vistara","Mumbai","Delhi",38,22.94
"UK-988","Vistara","Mumbai","Delhi",38,22.94
"UK-960","Vistara","Mumbai","Delhi",38,22.94
"UK-996","Vistara","Mumbai","Delhi",38,22.94
"UK-940","Vistara","Mumbai","Delhi",38,22.94
"UK-986","Vistara","Mumbai","Delhi",38,22.94
"UK-970","Vistara","Mumbai","Delhi",38,22.94
"UK-994","Vistara","Mumbai","Delhi",38,22.94
"UK-944","Vistara","Mumbai","Delhi",38,22.94
"UK-950","Vistara","Mumbai","Delhi",38,22.94
"UK-902","Vistara","Mumbai","Delhi",38,22.94
"6E-5013","Indigo","Mumbai","Delhi",38,22.94
"6E-6721","Indigo","Mumbai","Delhi",38,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",38,22.94
"6E-2518","Indigo","Mumbai","Delhi",38,22.94
"I5-330","AirAsia","Mumbai","Delhi",38,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",38,22.94
"6E-5006","Indigo","Mumbai","Delhi",38,22.94
"6E-2172","Indigo","Mumbai","Delhi",38,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",38,22.94
"6E-2047","Indigo","Mumbai","Delhi",38,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",38,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",38,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",38,22.94
"6E-574","Indigo","Mumbai","Delhi",38,26.85
"AI-864","Air_India","Mumbai","Delhi",38,24.17
"AI-806","Air_India","Mumbai","Delhi",38,24.17
"AI-809","Air_India","Mumbai","Delhi",38,24.17
"AI-687","Air_India","Mumbai","Delhi",38,24.17
"AI-888","Air_India","Mumbai","Delhi",38,24.17
"AI-867","Air_India","Mumbai","Delhi",38,24.17
"AI-660","Air_India","Mumbai","Delhi",38,24.17
"SG-8710","SpiceJet","Mumbai","Delhi",38,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",38,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",38,25.64
"UK-930","Vistara","Mumbai","Delhi",38,29.66
"UK-910","Vistara","Mumbai","Delhi",38,29.66
"6E-154","Indigo","Mumbai","Delhi",38,26.85
"6E-6004","Indigo","Mumbai","Delhi",38,26.85
"6E-248","Indigo","Mumbai","Delhi",38,26.85
"6E-5017","Indigo","Mumbai","Delhi",38,26.85
"6E-168","Indigo","Mumbai","Delhi",38,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",38,26.95
"6E-6201","Indigo","Mumbai","Delhi",38,30.48
"6E-2077","Indigo","Mumbai","Delhi",38,30.48
"6E-945","Indigo","Mumbai","Delhi",38,30.48
"6E-416","Indigo","Mumbai","Delhi",38,33.58
"I5-767","AirAsia","Mumbai","Delhi",38,36.26
"UK-954","Vistara","Mumbai","Delhi",39,22.94
"UK-928","Vistara","Mumbai","Delhi",39,22.94
"UK-958","Vistara","Mumbai","Delhi",39,22.94
"UK-988","Vistara","Mumbai","Delhi",39,22.94
"UK-960","Vistara","Mumbai","Delhi",39,22.94
"UK-996","Vistara","Mumbai","Delhi",39,22.94
"UK-940","Vistara","Mumbai","Delhi",39,22.94
"UK-986","Vistara","Mumbai","Delhi",39,22.94
"UK-994","Vistara","Mumbai","Delhi",39,22.94
"UK-944","Vistara","Mumbai","Delhi",39,22.94
"UK-950","Vistara","Mumbai","Delhi",39,22.94
"UK-902","Vistara","Mumbai","Delhi",39,22.94
"SG-8710","SpiceJet","Mumbai","Delhi",39,22.94
"6E-5013","Indigo","Mumbai","Delhi",39,22.94
"6E-6721","Indigo","Mumbai","Delhi",39,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",39,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",39,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",39,22.94
"6E-6004","Indigo","Mumbai","Delhi",39,22.94
"6E-2518","Indigo","Mumbai","Delhi",39,22.94
"I5-330","AirAsia","Mumbai","Delhi",39,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",39,22.94
"6E-5006","Indigo","Mumbai","Delhi",39,22.94
"6E-2172","Indigo","Mumbai","Delhi",39,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",39,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",39,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",39,22.94
"6E-2047","Indigo","Mumbai","Delhi",39,22.94
"SG-8152","SpiceJet","Mumbai","Delhi",39,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",39,22.94
"SG-8702","SpiceJet","Mumbai","Delhi",39,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",39,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",39,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",39,22.94
